,smiles,actual,predicted
1267,Cc1nccc(-c2ccc(-c3nc4ccncc4c(O)c3C#N)cc2)c1Cl,2.0,1.5240709
1268,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,2.9,2.792636
1269,COc1ncc2ccc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,0.2,1.0163168
1270,COc1cc(C(=O)O)ccc1Cc1cn(C)c2ccc(NC(=O)CC3CCCC3)cc12,2.0,2.133952
1271,Cc1c(S(=O)(=O)c2ccc(Cl)cc2)c2cc(F)ccc2n1CC(=O)O,-0.16,0.8821155
1272,NS(=O)(=O)c1ccc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)cc1,2.7,3.0288827
1273,CCC(C)(CC)C[C@H](c1ccc(C(=O)O)c(Oc2cccc(Br)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,1.97,1.3583868
1274,CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)N1CCN(c3ccc(C#N)cn3)CC1)C(=O)C2,2.46,2.7957964
1275,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,0.37,1.1044333
1276,Cc1nc2ncnn2c(O)c1CCOC(=O)c1ccccc1F,0.99,1.5978781
1277,N#Cc1cccc(S(=O)(=O)NC[C@@H](O)CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)c1,3.42,2.6967711
1278,O=C(NCCCCc1ccccc1)c1ccccc1,3.8,2.1845403
1279,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)NCC#N,0.08,1.0211959
1280,NC(=O)C1CCCCC1,0.9,1.166333
1281,CN(C)c1ncnc2nc[nH]c12,0.95,1.1803234
1282,Nc1nonc1/C(=N/O)Nc1ccc(F)c(Cl)c1,2.7,2.593379
1283,COc1ccc(S(=O)(=O)Nc2ccccn2)cc1,0.87,1.0598965
1284,Cc1ccc(-c2csc3ncnc(O)c23)cc1,2.59,2.5611658
1285,CCOc1ccccc1-c1ccc(-c2nc3ccncc3c(O)c2C#N)cc1,3.0,2.732149
1286,C=CC(=O)Nc1ccc(OC)cc1,1.68,2.5011814
1287,Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(O)c(Oc4cccc(Br)c4)c3)C2)c(=O)[nH]c1=O,2.3,2.2235308
1288,CS(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1,2.63,2.654956
1289,CN1CCC[C@H]1c1ccccn1,0.44,1.9118993
1290,Oc1ccc(-c2nc3cc(O)ccc3o2)cc1,3.4,3.1389422
1291,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,2.72,3.4416811
1292,Cn1c(Nc2ccc(C(F)(F)F)cc2)nc2cc(Oc3ccnc(-c4ncc(C(F)(F)F)[nH]4)c3)ccc21,3.45,3.4603262
1293,Nc1nc(-c2ccccc2)ns1,2.2,1.4904668
1294,N#C/C(=C(\N)Sc1ccc(N)cc1)c1ccccc1C(F)(F)F,3.4,3.1780922
1295,CC(c1cc2ccccc2s1)N(O)C(N)=O,2.05,1.7907786
1296,Cc1cc(C)nc(SCC(=O)Nc2cc(C)on2)n1,1.52,2.1632133
1297,COc1c(C#N)cc2ccccc2c1C(=O)N(C)C[C@@H](CCN1CCC(N2CCCNC2=O)CC1)c1ccc(Cl)c(Cl)c1,3.0,2.796971
1298,CNC1=Nc2ncccc2C(c2ccco2)=NC1c1ccns1,1.44,2.0140193
1299,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,-1.25,-1.0821787
1300,CN1C(=O)CC(C)(CCc2cccc(-c3ccccc3)c2)N=C1N,2.03,1.738811
1301,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(C(=O)NCCc3ccccc3)cc12,2.51,2.3638787
1302,Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1,4.1,3.7696524
1303,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(CC(N)=O)CC1,3.1,2.855832
1304,NC(=O)c1ccc(Br)cc1,1.75,1.484035
1305,c1nc(N2CCCCC2)c2nc[nH]c2n1,1.84,1.6970344
1306,CCOc1cccc(Nc2nnc(C(=O)Nc3ccc(N4CCOCC4)nc3)o2)c1,3.6,3.2534766
1307,Cc1nc(C(=O)[C@H](C)Oc2ccc(SCCCCCc3ccccc3)cc2)sc1CCCC(=O)O,2.03,2.1841063
1308,O=C(Nc1cccc([C@@H](c2ccc(C(=O)N3CCC3)cc2)N2CCN(Cc3ccc(F)cc3)CC2)c1)C1CC1,3.58,3.3733168
1309,N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,-0.92,-0.95089424
1310,CC(C)Cn1c(=O)n(C)c(=O)c2c(SCCCO)c(Cc3ccccc3C(F)(F)F)sc21,4.05,3.8890862
1311,Cn1c(=O)c2c(-c3oc(S(C)(=O)=O)cc3Cl)n(Cc3ccnc4ccc(Cl)cc34)nc2n(CC2CC2)c1=O,3.97,3.5144677
1312,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCC2)cc1,1.57,1.4484159
1313,O=c1[nH]n(Cc2cccs2)c(=O)c2c(=O)c3ccc(Cl)cc3[nH]c12,1.52,0.9185115
1314,COc1ccc2ncc(=O)n(CCN3CC[C@@H](NCc4ccc5c(n4)NC(=O)CO5)[C@@H](F)C3)c2c1,0.83,1.3333791
1315,N#Cc1ccc(C(=O)Nc2ccc(-n3ccnc3)nc2)cc1,2.2,2.321283
1316,Nc1[nH]ncc1S(=O)(=O)c1ccccc1,1.1,1.4293643
1317,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NCC(C)(C)C)c(C)nn2-c2ccccc2)cc1,1.46,1.8095223
1318,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cccc3[nH]ccc23)n1,1.7,1.9753894
1319,C[C@H]1O[C@@H](n2cnc3c(N)nc(OCC4CCC(F)(F)CC4)nc32)[C@H](O)[C@@H]1O,1.72,1.5697399
1320,CCn1c2ccccc2c2cc(NC(=O)CCc3ccncc3)ccc21,3.75,3.838951
1321,CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(C(F)(F)F)c1,0.62,-0.7784915
1322,COc1ccccc1C[C@@H](C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,2.77,2.3382363
1323,COc1cc2nnc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCN(C)CC1,2.36,2.1874251
1324,Fc1ccc2cn[nH]c2c1,2.3,2.2039304
1325,CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@H]1O[C@@H](n2ccc3c(N)ncnc32)[C@H](O)[C@@H]1O,2.4,2.5284066
1326,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,0.6,1.040272
1327,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,1.47,1.3510976
1328,N#Cc1ccc(C(=O)N2CCC3(CC2)N=C(N)c2c(F)cccc2N3)cc1,0.66,1.5026032
1329,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)nc1,3.36,2.3982368
1330,CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,3.17,2.6065207
1331,COc1ccc2ncc(=O)n(CCN3CC[C@@H](NCc4ccc5c(n4)NC(=O)CO5)[C@H](OC)C3)c2c1,0.97,1.241207
1332,Oc1cc(OCc2ccccc2)ccn1,1.69,1.8143417
1333,CN(C)CC(O)COc1ccc(Nc2cc(Nc3cc(Cl)ccc3Cl)ncn2)cc1,2.6,2.4521914
1334,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3C[C@H](O)CO3)c(Cc3ccccc3C(F)(F)F)sc21,3.15,2.8289616
1335,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,2.84,2.3612056
1336,COc1cc2ncnc(Nc3ccncc3)c2cc1OC,2.22,3.0388577
1337,c1ccc(Nc2[nH]nnc2-c2ccccc2)cc1,3.37,3.1791544
1338,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4cnccc4s3)CC2)CC1,1.66,2.74615
1339,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4ccccc4)cc3)c2s1,1.11,0.61576986
1340,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,0.92,1.1460751
1341,Fc1ccc(-c2cn3ccccc3n2)cc1,3.1,3.453088
1342,O=C1CCC(=O)N1c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,1.0,2.292235
1343,N#Cc1cccc(C(=O)Nc2cc(-c3ccccc3)nn2-c2ccccc2)c1,3.82,3.2730117
1344,CN(C)c1cccc2c(S(=O)(=O)N(C)CC(=O)O)cccc12,-1.45,0.9204452
1345,Cc1cc(-c2ccc(N3C[C@H](Cn4ccnn4)OC3=O)cc2F)on1,1.99,2.3573313
1346,COc1ccnc(NC2CCN(C(=O)c3ccccc3)CC2)c1,2.06,2.2484
1347,CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1,3.4,2.7163682
1348,Nc1c(C(=O)c2cccc(OC[C@H](O)CO)c2)cnn1-c1ccc(F)cc1,1.94,1.4914486
1349,O=c1cc(N2CCOCC2)nc2n(Cc3cccc4ccccc34)ccn12,3.3,2.6950357
1350,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCN(C)CC1,3.3,3.4936929
1351,O=C1NCCc2[nH]c(-c3ccncc3)cc21,1.49,1.7196683
1352,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,3.0,2.714333
1353,COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OCCN1CCCC1,2.74,2.2984967
1354,CN(C)c1ccnc2sc3c(=O)n(-c4ccccc4)cnc3c12,2.34,2.298695
1355,CN1CCc2c1nc1ccccc1c2NC(=O)Cc1ccccc1,2.8,3.1065135
1356,C[C@H]1O[C@@H](n2cnc3c(N)nc(OC(C4CC4)C(F)(F)F)nc32)[C@H](O)[C@@H]1O,1.83,2.2581203
1357,Cc1c[nH]c(/C=C2\C(=O)Nc3ccccc32)c1CCC(=O)O,1.2,1.0689942
1358,COc1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1,3.43,3.1028323
1359,Cc1cc(Nc2nc(O[C@@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1,1.82,2.086666
1360,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(N2CCNCC2)ncc1Cl,2.09,1.7717621
1361,Cc1c(Sc2ccc(Cl)cc2)c2cc(Cl)ccc2n1Cc1nnn[nH]1,3.25,2.6838775
1362,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,-0.86,2.0049176
1363,Cc1ccccc1C(OCCN(C)C)c1ccccc1,1.47,2.0826766
1364,CC(C)c1noc(N2CCN(c3ncc(OCc4ccncc4C#N)cn3)[C@H](C)C2)n1,3.1,2.9166112
1365,C[C@H](c1nc2ncccc2c(=O)n1-c1ccc(Cl)cc1)N(CC1CCS(=O)(=O)CC1)C(=O)Cc1ccc(C(F)(F)F)c(F)c1,2.9,2.576836
1366,CCOc1ccc2nc(NC(=O)CC)sc2c1,3.4,2.5346508
1367,Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,-1.28,-0.005205989
1368,O=c1[nH]c(-c2ccc([N+](=O)[O-])cc2)nc2ccccc12,2.5,2.4980497
1369,O=C(NCc1ccccn1)c1ccc(Oc2ccccc2)cc1,2.7,3.0743372
1370,CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cccnc4)n3)cc2F)CC1,2.66,2.779788
1371,COc1ccccc1-c1coc2cc(O)ccc2c1=O,2.55,2.7243772
1372,Cn1cc(CN2CCc3cc4nc(N)sc4cc3CC2)cn1,1.06,1.5770917
1373,O=C(CSc1nccn(-c2ccc(F)c(F)c2)c1=O)NC1CCCC1,2.0,3.266286
1374,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)OCc2ccccn2)c1=O)C(=O)C(F)(F)F,1.91,2.1786127
1375,Cn1c(SCc2c(Cl)cccc2Cl)nnc1-c1ccc2nonc2c1,3.35,2.7520833
1376,COc1ccc(C(=O)CS(=O)(=O)c2ccccc2)cc1,1.96,1.3838867
1377,CN(C)CC/C=C1\c2ccccc2Sc2ccc(Cl)cc21,3.42,2.7099433
1378,O=C(Nc1ccc(N2CCOCC2)cc1)c1nnc(NC(=O)C2(c3ccc(Cl)cc3)CCC2)o1,3.2,2.9683945
1379,C[C@H](CO)Nc1nc(SCc2ccccc2)nc2[nH]c(=O)[nH]c12,2.75,3.0856376
1380,COCCN(C)Cc1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,2.65,2.8845515
1381,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,0.56,0.47912076
1382,CC(=O)Nc1ccc(CC(=O)N(C)C2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)cc1,2.9,3.1176717
1383,C[C@@H](C[C@@](C)(CS(=O)(=O)N1CCN(CCc2ccc(Cl)cc2Cl)CC1)N(O)C=O)c1ncc(F)cn1,3.27,2.9376705
1384,Cc1cc(Nc2ncc(F)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)ccc1N1CCN(C)CC1,2.9,3.2340503
1385,Cc1ccc2c(c1)c(Sc1ccccc1)c(CC(=O)O)n2C,1.74,1.4074067
1386,CC(=O)NC1CN(c2ccc(Nc3ncc(F)c(-c4cnc(C)n4C(C)C)n3)cc2)C1,2.76,2.9266934
1387,NC(=O)c1cc2ccccc2nc1N,1.07,1.5409634
1388,O=C(c1cc2ccccc2[nH]1)N1CCNCC1,0.6,1.4018749
1389,N#CCc1c[nH]c2ccc(OCc3ccccc3)cc12,3.71,3.436327
1390,CN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)[C@@H]1CCN(Cc2nc3ccccc3s2)C[C@@H]1F,2.1,2.7297401
1391,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CC[C@H]2CCN(CCc3ccccc3)C[C@H]21)C1CCCCC1,2.47,2.4102268
1392,CC(C)C(NC(=O)Cn1c(-c2ccc(F)cc2)ncc(N)c1=O)C(=O)C(F)(F)F,1.05,1.9349495
1393,Cc1cc(Nc2ccnc(NCc3cc(C4CC4)no3)n2)n[nH]1,2.5,2.8910773
1394,COc1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CC2,0.66,1.3315631
1395,COc1cccc(C(=O)NCCCOc2cccc3ccc(N)nc23)c1,2.46,2.531524
1396,Cc1ccc(-c2ccc(F)cc2COc2ccc(CCC(=O)O)cc2)cc1,3.24,3.29434
1397,CC[C@H](C)[C@H](N)C1=N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H]2CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC)CS1,-0.46,0.88341033
1398,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](C)C(N)=O,3.42,3.339949
1399,O=C(/C=C/c1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)Nc1ccccc1,1.52,0.83603287
1400,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)NCc2cccnc2)c1=O)C(=O)C(F)(F)F,2.84,1.7277014
1401,CC[C@H](NC(=O)c1c([S+]([O-])CC)c(-c2ccccc2)nc2ccccc12)c1ccccc1,3.45,3.2189255
1402,Nc1n[nH]c2c(Cl)cccc12,1.7,1.6565373
1403,NC(=O)c1cccc(OC2CCN(CC3CC3)CC2)c1,0.49,1.5617487
1404,Cc1cc(CN2Cc3ccccc3C2C(=O)Nc2ccc(Cl)cc2)ccc1OCC(=O)O,1.38,2.6063917
1405,CC(C)Cn1c(=O)n(C)c(=O)c2c(SC3CCCC3)c(Cc3ccccc3C(F)(F)F)sc21,4.21,3.5550542
1406,O=C(O)[C@H](Cc1cccc(F)c1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,2.68,2.8865044
1407,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,0.47,0.87344265
1408,CN(C(=O)Cc1ccc(-n2cnnn2)cc1)[C@H]1CCN(Cc2ccc(C(F)(F)F)cc2)C[C@H]1F,3.3,3.0995283
1409,CC(=O)NC[C@H]1CN(c2ccc(-n3cc(C#N)nn3)c(F)c2)C(=O)O1,0.8,0.7620579
1410,COC(=O)c1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2,0.83,0.911579
1411,Clc1ccc2c(c1Nc1ccnc(Nc3ccccc3)n1)OCO2,3.9,3.1329474
1412,COc1cc(OC2CCN(C)CC2)c2c(Nc3c(Cl)ccc4c3OCO4)ncnc2c1,2.98,3.0017138
1413,Cc1cc(CN2Cc3ccccc3C[C@H]2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O,2.41,2.60218
1414,Oc1ccc(C2=Cc3ccc(O)cc3OC2)cc1,3.8,2.6621828
1415,O=Cc1ccccc1B(O)O,0.83,0.91572165
1416,O=C1CN(C(=O)c2ccco2)c2ccccc2N1,1.21,1.7635188
1417,O=S(=O)(CCCNCCc1ccc(O)c2nc(O)sc12)NCCOCCc1ccc(F)cc1,1.57,2.2987585
1418,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)c(F)c(F)c2)CC1,2.55,2.486034
1419,C[C@@H]1CN(C(=O)OC(C)(C)C)CCN1c1ncc(OCC2CCN(S(C)(=O)=O)CC2)cn1,3.5,3.471467
1420,O=c1ccnc2ccccn12,0.2,0.6405374
1421,N#Cc1ccc2ccc(=O)n(CCN3CC[C@H](NCc4ccc5c(n4)NC(=O)CO5)[C@H](O)C3)c2c1,0.11,0.3771573
1422,CNC(=O)c1ccc2c(=O)cc(-c3cccnc3)[nH]c2c1,1.01,1.6215688
1423,Clc1n[nH]c2cccc(Nc3ccnc(Nc4cc(N5CCOCC5)cc(N5CCOCC5)c4)n3)c12,2.78,3.3952556
1424,Nc1ccccc1NC(=O)c1ccc(-c2ncc(CN3CCCCC3)s2)cc1,2.82,1.9539961
1425,COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OC[C@H](OP(=O)(O)O)C1CC1,-0.04,1.9055132
1426,CCCC(=O)Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1,3.37,2.8873594
1427,O=C(Nc1cccc(-c2nnn[nH]2)c1)c1cccc2[nH]cnc12,-0.05,-0.09207487
1428,Cc1c(Sc2ccc(Cl)cc2)c2cc(S(C)(=O)=O)ccc2n1CC(=O)O,0.54,0.5125853
1429,Cc1ccc2c(c1)c(S(=O)(=O)c1ccc(Cl)cc1)c(C)n2CC(=O)O,0.06,0.64807403
1430,CCC1(c2cccc(O)c2)CCCCN(C)C1,0.8,0.73201585
1431,COc1ccc(S(=O)(=O)Nc2ccc(-c3ccccc3)n(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)c2=O)cc1,2.5,1.7569275
1432,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3Oc3ccccc32)cc1NC(=O)CCC(=O)O,-0.53,-0.10486364
1433,O=S(=O)(CCCNCCc1ccc(O)c2nc(O)sc12)NCCOCCc1cccc(C(F)(F)F)c1,2.62,2.5903625
1434,CCCSc1nc2ccc(NC(=O)CCNC(N)=O)cc2s1,2.9,2.8893678
1435,CC(C)C[C@H](CO)Nc1nc(S[C@@H](C)c2ccccc2)nc2[nH]c(=O)sc12,4.3,3.7718859
1436,CCC(c1cccnc1)n1[nH]c(=O)c2nc3cc(Cl)ccc3c(O)c2c1=O,0.7,1.7033547
1437,COc1cc(Nc2cc(N3CCOCC3)nc(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1,2.18,2.3330846
1438,NC(=O)c1ccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c(F)c1,2.1,1.5779096
1439,CN(C(=O)Cc1ccc(Cl)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,3.5,3.3099797
1440,Nc1ncccc1NCc1cccc(-c2cccnc2)c1,3.0,2.1860476
1441,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@@H]2CCCN(C3CC3)C2)CC1,3.57,2.840593
1442,Nc1nnc(CCSCCc2nnc(N)s2)s1,-0.1,0.86459875
1443,CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2F)n1,-0.05,0.0004746616
1444,CC(=O)N1CCN(c2ccc(Nc3nccc(-c4cnc(C)n4C(C)C)n3)cc2)CC1,2.39,2.7944565
1445,Cn1c(=O)c2c(-c3ccc(S(C)(=O)=O)o3)n(Cc3ccnc4ccc(Cl)cc34)nc2n(CC2CC2)c1=O,2.71,3.0405579
1446,COCCC(=O)NC(C)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,2.98,2.7799344
1447,CC(C)Cc1ccc([C@@H](C)C(=O)NS(C)(=O)=O)cc1,0.51,1.1077342
1448,COC(=O)CCCCCCC(=O)Nc1ccc2c(c1)-c1ccccc1C(=O)C2=O,2.6,2.7297273
1449,O=c1c(-c2ccc(F)cc2)coc2cc(O)cc(O)c12,3.6,3.1516733
1450,CC(=O)Nc1cnc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1,2.69,2.9834778
1451,CC[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1,0.44,1.427411
1452,c1ccc2[nH]c(CCc3nc4ccccc4[nH]3)nc2c1,3.3,2.4589398
1453,CC[C@H](CO)Nc1nc(SCc2ccccc2)nc2[nH]c(=O)sc12,3.22,3.395925
1454,O=C(NC1CCS(=O)(=O)C1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,1.64,2.0863702
1455,COc1cc(C(=O)Nc2cc(NC(=O)c3cccc(N(C)C)c3)ccc2C)cc(OC)c1OC,2.54,3.0916653
1456,O=C(Nc1ccccc1)c1ccc(OCCCN2CCCC2)cc1OCc1cccc(F)c1,3.67,2.8695881
1457,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C(F)(F)F)nn2-c2ccccc2)cc1,2.35,2.3745723
1458,NC(=O)c1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c12,-0.87,-0.6335671
1459,COc1ccc(Oc2ncccc2C(=O)NCc2ccccc2Cl)cc1,3.59,3.3560996
1460,COc1cc2ncc(C(N)=O)c(Nc3ccccc3F)c2cc1OC,2.81,2.9232495
1461,C=CCc1cc(NC(C)=O)ccc1OCCCNC(C)C,-0.01,0.22838911
1462,Cc1ncc(-c2nc(Nc3ccc(N4CCOCC4)cc3)ncc2F)n1C(C)C,3.01,2.7001195
1463,Cc1cnc(NC(=O)c2cc(Oc3cnc(C(=O)N(C)C)nc3)c3cc(C)oc3c2)cn1,2.1,2.613668
1464,C(=C/c1c(-c2ccccc2)nc2sccn12)\c1ccncn1,3.4,2.367712
1465,CCOc1ccc(-n2c(CC)nc3ccccc3c2=O)cc1,3.27,2.8562872
1466,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc(C(=O)CC)c1O,3.57,2.2096303
1467,Cc1nc(-c2ccccc2)c(-c2ccc(CN3CCC(n4c(=O)[nH]c5ccccc54)CC3)cc2)[nH]c1=O,3.9,2.8340325
1468,O=CN(O)C1(CS(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)CCC1,1.34,1.6047242
1469,O=C(Nc1ccccn1)c1ccc2[nH]c(-c3ccc(NC(=O)C45CC6CC(CC(C6)C4)C5)cc3)nc2c1,4.24,3.2958226
1470,Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1,2.28,1.6191108
1471,CCCSc1nc(N[C@@H]2C[C@H]2c2ccccc2)c2nnn([C@@H]3C[C@H](C(N)=O)[C@@H](O)[C@H]3O)c2n1,2.05,3.0514398
1472,COc1ccc2nc(C)cc(-n3cc(CN4CCN(C(C)=O)CC4)nn3)c2c1,1.3,1.3840058
1473,C1=CCC(c2ccc3ccccc3c2)CNC1,1.64,1.8476869
1474,c1ccc(CCNCc2ccccc2)cc1,1.65,1.3442476
1475,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,0.05,0.067813665
1476,O=C(NCc1ccncn1)c1ccc(Oc2ccc(C#C[C@@]3(O)CN4CCC3CC4)cc2)cc1,1.77,2.114901
1477,Cc1ccc(NC(=O)c2ccccc2F)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,2.75,2.4483614
1478,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,3.06,3.102943
1479,CCn1cc(NC(=O)Cc2ccc(Oc3ccnc4cc(OC)c(OC)cc34)cc2OC)cn1,3.42,3.5558047
1480,COCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4cccnn34)n2)cc1,2.8,2.1792407
1481,Cc1c(Sc2ccc(Cl)cc2)c2c(-c3ccccc3)cccc2n1CC(=O)O,2.61,1.6674517
1482,Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCOCC3)cc(S(C)(=O)=O)c2)n1,2.9,3.0192053
1483,CC(C)C(NC(=O)Cn1c(-c2ccc(F)cc2)ncc(NC(=O)OCc2ccccc2)c1=O)C(=O)C(F)(F)F,2.47,2.4744222
1484,Cc1nocc1C(=O)Nc1ccc(-c2ccccc2OC(F)(F)F)c(N)n1,3.7,3.7843394
1485,CC1(COc2cc(-c3cccc4c(=O)cc(N5CCOCC5)oc34)ccc2NC(=O)CN2CCOCC2)COC1,2.2,3.1168404
1486,Oc1ccc(-c2nc3ccccc3nc2-c2ccc(O)cc2)cc1,2.7,3.3102813
1487,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(OC2CCNCC2)ncc1Cl,1.56,2.3214006
1488,Cc1nc(C)c(-c2ccc(C34CCC(CC(=O)O)(CC3)CC4)cc2)nc1C(N)=O,1.6,1.5768238
1489,O=C(Cc1ccccc1)c1ccc(O)cc1O,3.09,2.3996139
1490,c1csc(Cn2nnnc2CN2CCN(c3nc4ccccc4s3)CC2)c1,3.65,2.6110988
1491,N[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccncc2)C1,1.56,1.8917681
1492,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1NC(=O)c1cccnc1,3.11,3.0503893
